,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
50,161,Koslan,Komi ASSR,Severno-Zapadny,0,0,1,7.0,63.46,48.89,4027.1716,2390.2321,3102.5594,NA,NA,NA,NA,NA,NA,3812,2679,NA,7765.275207,13597.7964,29909.24675,46116.96975,59712.738710000005,70714.19849,93799.62916,91227.5829,84220.88407,NA,NA,NA,NA,NA,NA,67.9950196,62.30258839,NA,80.23532248,90.58590953,106.21204820000001,115.3247522,120.9406217,124.688526,131.0776817,130.4418124,128.62277659999998,0,0,0,0,1,0,0,0,0
51,165,Parma,Komi ASSR,Severno-Zapadny,0,0,0,1.0,65.94,57.46,4348.0836,3301.6516,3788.9124,NA,NA,NA,NA,NA,NA,8791,1387,1211,5736.7780649999995,10190.48173,22629.02697,36404.063330000004,47081.5124,57957.55436,79370.11203999999,76996.49709,71753.89863,NA,NA,NA,NA,NA,NA,82.47334709999998,52.34375515,50.3986654,74.90301888,85.17830615,100.5405032,110.30115520000001,115.7697601,120.2853149,127.2807521,126.59659450000001,125.0147044,0,0,0,0,1,0,0,0,0
52,167,Mikun',Komi ASSR,Severno-Zapadny,0,1,0,1.0,62.36,50.06,3888.7696,2506.0036,3121.7416,NA,NA,NA,11300,10400,11300,12507,11680,10732,8231.436954,14437.7209,31882.02092,49960.2927,64935.96181,77037.75365,101804.7196,99585.33096,91815.58051,NA,NA,NA,87.09663891,85.55438027,87.09663891,89.00118179,87.71508629,86.1366865,81.28313279,91.73041348,107.53270069999999,117.05041100000001,122.79203740000001,126.6086492,132.9596195,132.45179040000002,130.5886084,0,0,0,0,1,0,0,0,0
53,168,Zheshart,Komi ASSR,Severno-Zapadny,0,0,0,1.0,62.06,49.55,3851.4436,2455.2025,3075.073,NA,NA,NA,NA,NA,NA,12674,10029,8560,8533.443551,14942.3598,32921.3206,51597.15591,67049.646,79510.35005,104610.0611,102460.8813,94505.48347,NA,NA,NA,NA,NA,NA,89.25162712,84.88372082,81.99040757,81.93414652,92.38968658,108.1990195,117.7490152,123.50296110000001,127.3205877,133.5872487,133.10782279999998,131.249402,0,0,0,0,1,0,0,0,0
54,169,Aikino,Komi ASSR,Severno-Zapadny,0,0,1,1.0,62.22,49.99,3871.3284,2499.0001,3110.3778,NA,NA,NA,NA,NA,NA,3895,3532,NA,8337.528773,14617.861330000002,32290.838939999998,51283.4489,66477.20217,78831.21516,103926.2019,101654.8059,93957.45608999999,NA,NA,NA,NA,NA,NA,68.35071228,66.74268378,NA,81.51421205,91.96808924,107.7971129,117.6167004,123.3124597,127.12707560000001,133.4356813,132.92563700000002,131.11618,0,0,0,0,1,0,0,0,0
55,173,Ust'-Kulom,Komi ASSR,Severno-Zapadny,0,0,1,7.0,61.69,53.69,3805.6561,2882.6161,3312.1361,NA,NA,NA,NA,NA,NA,5888,5475,NA,7909.895761,14033.564059999999,31355.80075,50140.94281,64808.38544,76747.58035,101202.7378,98966.07583,91302.79707,NA,NA,NA,NA,NA,NA,75.35406048,74.0967611,NA,80.56624015,91.18735762,107.1878094,117.128523,122.74845719999999,126.52373859999999,132.8228841,132.3082517,130.460638,0,0,0,0,1,0,0,0,0
56,176,Ust'-Tsil'ma,Komi ASSR,Severno-Zapadny,0,0,1,1.0,65.44,52.16,4282.3936,2720.6656,3413.3504,NA,3247,NA,NA,NA,NA,5344,5081,NA,6433.93361,11327.93012,25033.71898,39052.58483,50529.01695,59944.681370000006,79163.62336,77168.46203,71248.83114,NA,65.37509634,NA,NA,NA,NA,73.68041582,72.81658377,NA,76.9013484,87.14272249999999,102.5759577,111.7812314,117.295464,121.02590500000001,127.2219807,126.64680200000001,124.85679420000001,0,0,0,0,1,0,0,0,0
57,180,Arkhangel'sk,Arkhangel'skaia oblast',Severno-Zapadny,1,1,0,1.0,64.53,40.56,4164.1209,1645.1136,2617.3368,20882,71091,251000,256309,342600,385000,415921,356051,355714,8095.851154000001,13741.766480000002,30198.400939999996,46827.66819,62180.951839999994,74642.75877,96653.02004,93085.55178,85928.54061,98.93570345,124.807239,154.5846666,155.1055789,162.41766330000002,165.4052853,167.398329,163.4007238,163.3765155,80.98392691,90.78650228,106.4104532,115.6534523,121.83311699999999,125.89891999999999,131.76474879999998,130.9027567,129.07848570000002,0,0,0,0,1,0,0,0,0
58,185,Koriazhma,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,7.0,61.32,47.14,3760.1424,2222.1796,2890.6248,NA,NA,NA,11200,33200,42800,41795,42811,39629,9720.890418,17090.02114,37426.53575,57336.459520000004,74095.9899,87298.1228,114702.2844,112082.7307,103069.2678,NA,NA,NA,86.93080469,108.3744534,113.72715330000001,113.22092109999998,113.73263429999999,112.0912697,84.30972083,94.98938931,110.88374830000001,120.04909939999999,125.73398600000002,129.4380458,135.7247186,135.18695559999998,133.244463,0,0,0,0,1,0,0,0,0
59,187,Kotlas,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,7.0,61.26,46.7,3752.7876,2180.89,2860.842,NA,4280,17265,39162,55700,61400,82512,74082,73516,9888.75598,17215.18737,37314.59811,56851.703239999995,73954.76182999999,87408.53901000001,114298.8728,112069.2272,102887.836,NA,69.9181655,95.18805532,111.8404001,119.41540149999999,121.55426580000001,128.1582262,125.7297513,125.55781470000001,84.62442753,95.13168415,110.82067450000001,119.8631152,125.6912041,129.4668091,135.6426391,135.1841539,133.2037917,0,0,0,0,1,0,0,0,0
60,189,Novodvinsk,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,1.0,64.42,40.81,4149.9364,1665.4561,2628.9802,NA,NA,NA,16300,34200,47800,50183,43383,40612,9377.351273999999,18003.92567,44887.33262,60504.11052,79377.90163,93142.2665,116917.7971,110625.6842,103292.3039,NA,NA,NA,94.06905667,108.9932017,116.09590379999999,117.1466717,114.0159027,112.6106997,83.65027856,96.00756681,114.74503529999998,121.23037439999999,127.2829665,130.9166946,136.17084430000003,134.882849,133.2943712,0,0,0,0,1,0,0,0,0
61,191,Onega,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,1.0,63.91,38.1,4084.4881,1451.61,2434.971,2541,5254,15783,21306,25000,25000,26070,23430,21359,8981.53498,15355.76144,33798.851610000005,48729.64052,63020.23465,74570.47127000001,95942.51711,93254.21326,86524.47302,61.47050768,73.38911939,93.44487024,99.335986,102.54865749999999,102.54865749999999,103.39921600000001,101.2392665,99.38551640000001,82.86326322,92.91506385,108.746982,116.5113591,122.12926759999999,125.87717759999998,131.59541570000002,130.9441833,129.2355751,0,0,0,0,1,0,0,0,0
62,193,Severodvinsk,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,1.0,64.57,39.85,4169.2849,1588.0225,2573.1145,NA,NA,21304,78657,144700,197200,248670,201551,193519,8740.977218,15853.94175,36995.60409,51376.247989999996,66604.69602999999,78232.53498,99196.07642,95523.27167,88951.61088,NA,NA,99.33411476,127.07719009999998,141.1918555,148.64422319999997,154.35284380000002,149.17685500000002,148.1851178,82.36973309999999,93.53159569,110.6399862,117.6559174,123.3550168,126.9552242,132.3616596,131.49495990000003,129.86534709999998,0,0,0,0,1,0,0,0,0
63,195,Vel'sk,Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,7.0,61.07,42.09,3729.5449,1771.5681,2570.4363,1989,3486,6712,16938,21900,24600,25967,26241,23885,11052.25179,19117.55025,41186.606889999995,60250.91963,77554.49331,91427.25138,118586.4644,116573.8106,107214.391,57.68990792,66.52865907,77.64521534,94.81530141,99.88487147,102.2222451,103.3187228,103.5322195,101.6266805,86.68335204,97.18730238,112.9090794,121.1380479,126.75913870000001,130.491757,136.50178019999998,136.1020871,134.1562929,0,0,0,0,1,0,0,0,0
64,196,Kuloi,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.03,42.5,3724.6609,1806.25,2593.775,NA,NA,NA,NA,NA,NA,8934,6817,5945,11072.930479999999,19179.10944,41309.94912,60930.83255,78466.65995,92456.45422999999,119402.4307,117506.9037,107960.9328,NA,NA,NA,NA,NA,NA,82.7666806,77.91901444,75.52141506,86.71816234,97.25069926,112.9726362,121.3851874,127.02257209999999,130.7476313,136.6620582,136.28816830000002,134.3170829,0,0,0,0,1,0,0,0,0
65,197,Solginskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.05,41.35,3727.1025,1709.8225,2524.4175,NA,NA,NA,NA,NA,NA,2583,1873,NA,11335.131870000001,19554.90856,42068.544669999996,61376.71121,78936.30127000001,93001.23966,120032.3857,118070.8021,108754.9423,NA,NA,NA,NA,NA,NA,61.72784163,56.78069639,NA,87.15458864,97.6337976,113.35979259999999,121.5459007,127.1571179,130.8820223,136.7851148,136.3999693,134.4869855,0,0,0,0,1,0,0,0,0
66,200,Dvinskoi,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,62.16,45.12,3863.8656,2035.8144,2804.6592,NA,NA,NA,NA,NA,NA,3263,2958,NA,9310.956929,16202.81435,35298.87365,53006.574689999994,68531.83982000001,80947.20836,105738.6663,103609.2299,95183.5072,NA,NA,NA,NA,NA,NA,65.45460932,63.87635807,NA,83.52035501,93.95309034,109.6545392,118.3346094,123.9894216,127.7250883,133.83541929999998,133.36511979999997,131.4132529,0,0,0,0,1,0,0,0,0
67,201,Verkhniaia Toima,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,62.25,45.02,3875.0625,2026.8004,2802.495,NA,NA,NA,NA,NA,NA,4430,3940,NA,9256.836856999998,16102.082709999999,35088.048819999996,52641.9878,68054.4655,80388.81015,104892.6646,102777.8428,94516.80812,NA,NA,NA,NA,NA,NA,70.49541648,68.54078133,NA,83.4138385,93.83223251,109.52911540000001,118.18449679999999,123.83380009999999,127.56867290000001,133.6496195,133.17910279999998,131.2521475,0,0,0,0,1,0,0,0,0
68,204,Il'insko-Podomskoe,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,61.12,47.98,3735.6544,2302.0804,2932.5376,NA,NA,NA,NA,NA,NA,3365,2973,NA,9526.9439,16736.63289,36663.7661,56598.099,73514.32051,86897.47567,113717.1387,111507.4071,102708.2817,NA,NA,NA,NA,NA,NA,65.95361725,63.95723631,NA,83.94003163,94.58253342,110.4505203,119.76524109999998,125.5573027,129.3333983,135.5238099,135.0673114,133.1634767,0,0,0,0,1,0,0,0,0
69,207,Bereznik,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,62.85,42.74,3950.1225,1826.7076,2686.2090000000003,NA,NA,NA,NA,NA,NA,7006,6464,6017,9211.761213,15944.35751,34799.28076,51318.28009,66284.37815,78297.39744,101533.6735,99281.35816,91659.42288,NA,NA,NA,NA,NA,NA,78.40256346,76.98313918,75.73079240000001,83.32469867,93.64162496,109.3562108,117.63142759999998,123.2479544,126.9739008,132.89814520000002,132.38143390000002,130.54970690000002,0,0,0,0,1,0,0,0,0
70,210,Kargopol',Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,27.0,61.5,38.93,3782.25,1515.5449,2394.195,3057,3449,6300,8700,11400,10700,12495,11192,10148,11377.48312,19332.42023,41537.19131,59463.35351,76276.31321000001,89933.12097999999,115428.9943,113403.9779,104968.8757,64.40366365,66.354703,76.53283884,82.28446161,87.26116796,86.08126582,88.98307079,86.91748091,85.10121394,87.22423389,97.40779553,113.0892825,120.84858829999999,126.38521100000001,130.1155784,135.871914,135.45961119999998,133.6664131,0,0,0,0,1,0,0,0,0
71,212,Konosha,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,60.98,40.24,3718.5604,1619.2576,2453.8352,NA,NA,NA,NA,NA,NA,17143,12873,12432,11724.726279999999,20118.87839,43196.07791,62380.20477999999,80120.01782000001,94388.58492000001,121318.8612,119417.4779,110076.0157,NA,NA,NA,NA,NA,NA,95.04973195,89.54623745,88.88773219,87.78669164,98.19648338,113.92370859999998,121.9037533,127.4930269,131.221044,137.0345934,136.6650044,134.7671735,0,0,0,0,1,0,0,0,0
72,213,Voloshka,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.33,40.1,3761.3689,1608.01,2459.333,NA,NA,NA,NA,NA,NA,2448,1624,NA,11322.71339,19428.453380000003,41848.45977,60426.044420000006,77566.592,91326.0351,117695.6788,115611.8017,106805.5411,NA,NA,NA,NA,NA,NA,60.887224800000006,54.65123737,NA,87.13412281,97.50563056,113.2481259,121.201945,126.7626513,130.46645149999998,136.32565019999998,135.9088083,134.0678009,0,0,0,0,1,0,0,0,0
73,214,Ertsevo,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,60.8,40.09,3696.64,1607.2081,2437.472,NA,NA,NA,NA,NA,NA,4683,4013,NA,12015.93457,20619.31242,44198.37959,63716.4645,81823.4961,96399.14622000001,124308.0892,122300.6563,112996.3704,NA,NA,NA,NA,NA,NA,71.43113501,68.84509387,NA,88.247028,98.68402642,114.41390159999999,122.3722307,127.9685774,131.7043743,137.6050608,137.2233646,135.3758074,0,0,0,0,1,0,0,0,0
74,215,Podiuga,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.09,40.86,3731.9881,1669.5396,2496.1374,NA,NA,NA,NA,NA,NA,3569,3095,NA,11407.12218,19635.40874,42237.06248,61333.82423,78832.6392,92875.02629,119921.719,117887.7968,108724.9169,NA,NA,NA,NA,NA,NA,66.91306624,64.60210045,NA,87.27283680000001,97.71500003,113.4449379,121.5304887,127.12748300000001,130.8509513,136.76353980000002,136.3637395,134.4805813,0,0,0,0,1,0,0,0,0
75,217,Sol'vychegodsk,Arkhangel'skaia oblast',Severno-Zapadny,0,1,0,7.0,61.33,46.92,3761.3689,2201.4864,2877.6036,1788,2129,3000,3500,3900,4100,4004,2843,2460,9624.299334000001,17127.36213,37850.34804,59287.85517,78385.03876,92560.85171,120456.5764,117800.7466,108583.8778,56.08291859,58.72781704,64.10192163,66.59405807,68.37192611,69.20147267,68.80784024,63.24408711,60.96356208,84.12643443,95.03193792,111.12101809999999,120.78361159999999,126.9991139,130.7734405,136.8676447,136.346488,134.450477,0,0,0,0,1,0,0,0,0
76,218,Privodino,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.07,46.49,3729.5449,2161.3201,2839.1443,NA,NA,NA,NA,NA,NA,3154,3264,3161,10125.449120000001,17871.96023,39057.36419,59650.110889999996,77300.60191,91029.87978999999,118675.7358,116165.6908,106929.1263,NA,NA,NA,NA,NA,NA,64.90601226,65.45956753,64.94173848,85.06017354,95.86345181,111.783819,120.91754240000002,126.6853128,130.3922611,136.5193646,136.02026980000002,134.0945825,0,0,0,0,1,0,0,0,0
77,219,Udimskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.14,46.92,3738.0996,2201.4864,2868.6888,NA,NA,NA,NA,NA,NA,3473,2697,NA,9901.617327,17521.59022,38496.20269,59524.13012,77729.18763,91625.24373999999,119466.3403,116866.5435,107750.9262,NA,NA,NA,NA,NA,NA,66.46772476,62.40834612,NA,84.64834257,95.47613694,111.47801319999999,120.8710496,126.80980819999999,130.5411842,136.67456940000002,136.1606113,134.27195469999998,0,0,0,0,1,0,0,0,0
78,220,Kharitonovo,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.41,47.5,3771.1881,2256.25,2916.975,NA,NA,NA,NA,NA,NA,2152,1457,NA,9446.620154,16585.04557,36322.869380000004,56185.31555,73477.86409,86894.76257,113352.5848,111091.7926,102281.4179,NA,NA,NA,NA,NA,NA,58.89262306,53.05861987,NA,83.78495675,94.40564424,110.2542595,119.6050793,125.5461866,129.3326881,135.44906,134.98052869999998,133.06737479999998,0,0,0,0,1,0,0,0,0
79,221,Cheremushskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.27,47.27,3754.0129,2234.4529,2896.2329,NA,NA,NA,NA,NA,NA,1667,1136,NA,9666.796955,17001.99564,37242.63534,58316.771570000004,77453.99569,91724.09446000001,118761.1424,116418.2412,107158.2663,NA,NA,NA,NA,NA,NA,55.03830979,49.49500426,NA,84.20727678,94.88875659,110.78003490000002,120.4208848,126.7299426,130.565825,136.5361764,136.0709305,134.1441635,0,0,0,0,1,0,0,0,0
80,222,Shipitsyno,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.28,46.53,3755.2384,2165.0409,2851.3584,NA,NA,NA,NA,NA,NA,4795,3930,3452,9875.317922,17665.40277,39155.10344,60850.30266,79473.69377,93424.94962999999,121957.3275,118962.7394,109859.3295,NA,NA,NA,NA,NA,NA,71.83120144,68.49870931,66.36886838,84.59941049,95.63594773,111.836675,121.35604709999998,127.3101814,130.9860499,137.1575104,136.5758157,134.72142769999996,0,0,0,0,1,0,0,0,0
81,224,Krasnoborsk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,61.56,45.94,3789.6336,2110.4836,2828.0664,671,989,NA,NA,NA,NA,5110,5030,NA,9663.133253,16908.6389,36899.82746,55930.30902000001,72446.14231,85502.51736,111433.0691,109232.4955,100611.87,42.36407568,47.5643927,NA,NA,NA,NA,72.91374708,72.64451657,NA,84.20031988,94.78151692,110.58546000000001,119.50560049999999,125.2294993,128.9655746,135.05181090000002,134.5886274,132.687949,0,0,0,0,1,0,0,0,0
82,227,Urdoma,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.76,48.55,3814.2976,2357.1025,2998.448,NA,NA,NA,NA,NA,NA,4998,4637,4576,8907.273311,15610.76834,34281.82933,53092.709,68944.55706,81618.46779,107105.88,104943.3895,96722.78801,NA,NA,NA,NA,NA,NA,72.5357649,71.26437361,71.0409698,82.71217566,93.23285597,109.04310659999999,118.3699369,124.123172,127.9118212,134.1328368,133.6607983,131.78131509999997,0,0,0,0,1,0,0,0,0
83,228,Iarensk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,62.17,49.11,3865.1089,2411.7921,3053.1687,993,949,NA,NA,NA,NA,4246,4085,NA,8500.256526000001,14907.775319999999,32848.83919,51163.902689999995,66395.33034,78661.8638,103699.7753,101471.5221,93652.95607999999,47.62008370000001,46.996629799999994,NA,NA,NA,NA,69.78484906,69.14050564,NA,81.86361897,92.34514614,108.1531712,117.56608490000002,123.28509199999999,127.0785842,133.3852963,132.88402779999998,131.0418512,0,0,0,0,1,0,0,0,0
84,231,Leshukonskoe,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.9,45.77,4212.01,2094.8929,2970.473,NA,NA,NA,NA,NA,NA,6199,5003,NA,7406.693184000001,12907.76903,28407.65546,42786.83358,55379.411739999996,65550.35815,85620.26153999999,83479.40615,77081.17339,NA,NA,NA,NA,NA,NA,76.25032605,72.55279779,NA,79.39058332,89.59729295,105.1530054,113.7205912,119.28927959999999,123.00083059999999,128.9968322,128.42227549999998,126.62132959999998,0,0,0,0,1,0,0,0,0
85,234,Mezen',Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,1.0,65.83,44.26,4333.5889,1958.9476,2913.6358,1847,2947,3900,4100,4200,4800,4968,3863,3599,7033.783493000001,12240.521859999999,27069.75558,40531.96871,52484.05512,62135.48139,81539.10244,79203.54031,73128.72602,56.57022416,63.81681899,68.37192611,69.20147267,69.602976,71.84886867,72.43325065,68.21437411,67.05007975,78.47266849,88.59529162,104.1659541,112.5688384,118.1191774,121.8169686,127.8898162,127.23335290000001,125.4394744,0,0,0,0,1,0,0,0,0
86,235,Kamenka,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,65.89,44.11,4341.4921,1945.6921,2906.4079,NA,NA,NA,NA,NA,NA,5083,3387,2582,7207.61952,12512.30635,27404.01589,40829.96366,52754.31276,62437.84935,81249.79592,78973.07841,72984.48726000001,NA,NA,NA,NA,NA,NA,72.82330038,66.0595049,61.72175721,78.90580603,89.00918545,104.4166151,112.7243305,118.23084509999998,121.92415030000001,127.80943700000002,127.16762320000001,125.39525309999999,0,0,0,0,1,0,0,0,0
87,237,Niandoma,Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,27.0,61.67,40.21,3803.1889,1616.8441,2479.7507,NA,4373,14906,21668,23400,22000,24826,22619,22354,10885.15962,18567.32861,39943.5328,57774.03622,74316.52208,87670.65012,113173.9839,111083.4042,102582.2212,NA,70.27811855,92.34285725,99.67210516,101.21348520000001,99.97595609,102.40725079999999,100.5316155,100.295429,86.39991833,96.6123625,112.2587304,120.21575940000001,125.8006429,129.53495619999998,135.41235849999998,134.97877419999998,133.1351341,0,0,0,0,1,0,0,0,0
88,238,Shalakusha,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,27.0,62.22,40.27,3871.3284,1621.6729,2505.5994,NA,NA,NA,NA,NA,NA,3343,2790,NA,10261.15039,17606.47281,38102.2596,55215.16359,71027.9833,83756.59349,108791.3104,106380.0968,98407.10927,NA,NA,NA,NA,NA,NA,65.84712082,62.94513285,NA,85.30591702,95.57060393,111.26091299999999,119.22440590000001,124.78742520000002,128.4974183,134.49474030000002,133.97538799999998,132.1779814,0,0,0,0,1,0,0,0,0
89,241,Maloshuika,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.71,43.76,4058.9641,1914.9376,2787.9496,NA,NA,NA,NA,NA,NA,3972,3164,2886,8412.529285999999,14625.99869,32167.889389999997,47763.85787,61822.57818,73100.36038,95068.05486,92740.74579,85577.19511,NA,NA,NA,NA,NA,NA,68.67478377,64.95702851,63.48307586,81.67599875,91.97876355,107.7179121,116.0796044,121.7055518,125.43078429999998,131.38542809999998,130.81785190000002,128.98540390000002,0,0,0,0,1,0,0,0,0
90,244,Pinega,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,64.7,44.4,4186.09,1971.36,2872.68,994,1371,NA,NA,NA,NA,4401,3763,NA,7684.081573,13390.99843,29599.19992,44169.33089,57207.120429999995,67692.03935,88179.42562000001,85875.35308,79298.85885,47.63397647,52.17600047,NA,NA,NA,NA,70.38517115,67.7818245,NA,80.04712947,90.29442749,105.997374,114.3998372,119.9996166,123.7149862,129.6667056,129.0644171,127.26048759999999,0,0,0,0,1,0,0,0,0
91,245,Karpogory,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.0,44.45,4096.0,1975.8025,2844.8,NA,NA,NA,NA,NA,NA,5335,4617,NA,8117.427390000001,14125.917980000002,31076.31227,46372.15421,60029.28642999999,71002.59478,92476.53079,90197.52674,83289.28846,NA,NA,NA,NA,NA,NA,73.65148203,71.19141338,NA,81.03183719,91.31267423,107.0024973,115.4433011,121.05693889999999,124.77943799999998,130.7525967,130.1825613,128.3706047,0,0,0,0,1,0,0,0,0
92,248,Plesetsk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,62.71,40.3,3932.5441,1624.09,2527.2129999999997,NA,1513,NA,NA,NA,NA,14027,11300,11030,9772.346832,16760.45266,36466.2259,52913.72268,68194.3459,80500.77924,104528.5878,102028.2327,94339.08937999999,NA,53.60948323,NA,NA,NA,NA,91.17842265,87.09663891,86.64582861,84.40670039,94.61019824,110.33699479999999,118.2964683,123.879503,127.6001163,133.5692389,133.01020079999998,131.2090273,0,0,0,0,1,0,0,0,0
93,249,Emtsa,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.07,40.34,3977.8249,1627.3156,2544.2438,NA,710,NA,NA,NA,NA,2266,1498,1067,9448.390877,16272.853130000001,35541.41237,51608.61381,66624.18964,78692.65973,102064.9159,99488.18518,92082.17262,NA,43.10270413,NA,NA,NA,NA,59.68754437,53.46367928,48.61723794,83.78838799,94.03672634,109.7979949,117.7538341,123.36151709999999,127.08740929999999,133.0184925,132.42932679999998,130.6548817,0,0,0,0,1,0,0,0,0
94,250,Obozerskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.46,40.32,4027.1716,1625.7024,2558.7072,NA,517,NA,NA,NA,NA,5837,3725,3619,9151.07296,15828.12924,34916.96646,50679.0228,65598.17745,77531.3831,100145.9803,97383.15466,90175.53022999999,NA,39.03803976,NA,NA,NA,NA,75.20310262,67.61480379,67.14086615,83.20406845,93.50008054,109.4268331,117.3596815,123.0170065,126.75242790000001,132.5810436,131.9375808,130.1769957,0,0,0,0,1,0,0,0,0
