,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1758,4067,Kudeevskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.86,56.86,3009.6196,3233.0596,3119.3396,0,0,0,0,0,2730,2867,NA,19425.51555,43693.82512,75875.60823,98739.03547,117217.6232,153983.9326,151534.2349,137430.9154,0.0,0.0,0.0,0.0,0.0,62.600644200000005,63.37786278,NA,97.50264406,114.1684144,126.2668102,132.2554199,136.23062380000002,142.6735538,142.2907071,139.969642,0,0,0,1,0,0,0,0,0
1759,4068,Ulu-Teliak,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.91,56.98,3015.1081,3246.7204,3128.7718,0,0,0,0,0,3052,3281,NA,19363.186009999998,43648.10302,75534.70885,97835.43571,115764.6972,150300.0147,147811.606,135452.4257,0.0,0.0,0.0,0.0,0.0,64.37739299,65.54365402,NA,97.43918604,114.1460419,126.16563149999999,132.044049,135.93962480000002,142.0956661,141.6979263,139.62673600000002,0,0,0,1,0,0,0,0,0
1760,4069,Urman,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,54.87,56.87,3010.7169,3234.1969,3120.4569,0,0,0,0,0,2687,2504,NA,19415.66582,43680.40247,75819.6785,98620.51752000001,117041.0448,153846.5871,151636.8084,137207.0559,0.0,0.0,0.0,0.0,0.0,62.3496682,61.24071547,NA,97.49262819,114.1618487,126.25023870000001,132.22779690000002,136.1954344,142.6522372,142.306851,139.9310709,0,0,0,1,0,0,0,0,0
1774,4102,Voskresenskoe,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,53.12,56.15,2821.7344,3152.8225,2982.688,0,0,0,0,0,2098,1988,NA,17607.145269999997,38083.83489,66948.05287,89024.41618,106027.1182,138372.5413,138236.0297,126298.2376,0.0,0.0,0.0,0.0,0.0,58.50322036,57.68226886,NA,95.57135068,111.2507095,123.46926059999998,129.88399479999998,133.8984591,140.13125730000002,140.1078898,137.97794480000002,0,0,0,1,0,0,0,0,0
1779,4114,Krasnyi Kliuch,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.39,56.65,3068.0521,3209.2225,3137.8435,0,0,0,0,0,2635,2344,NA,18945.22036,42584.256480000004,73018.33107,94883.13404,112634.1794,147708.0397,145668.9427,133874.0177,0.0,0.0,0.0,0.0,0.0,62.04143344,60.21161177,NA,97.00884749,113.6193952,125.40563629999998,131.3407967,135.30110919999998,141.68124,141.3505041,139.34986719999998,0,0,0,1,0,0,0,0,0
1782,4119,Pervomaiskii,Bashkirskaia ASSR,Privolzhskii,0,0,0,45.0,55.1,58.72,3036.01,3448.0384,3235.472,0,0,0,0,0,512,510,NA,19440.64335,44029.21957,76580.6335,96545.27304,112163.1794,144962.3956,141521.4715,129843.605,0.0,0.0,0.0,0.0,0.0,38.91669413,38.8678771,NA,97.51801815,114.3318824,126.47475390000001,131.7391428,135.203641,141.2349143,140.6645036,138.6291003,0,0,0,1,0,0,0,0,0
1801,4172,Grakhovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,56.04,51.97,3140.4816,2700.8809,2912.3988,0,0,0,0,0,3350,3438,NA,21304.29995,47013.89555,76283.29582999999,101787.8832,127446.2777,169901.454,170236.45,158140.0269,0.0,0.0,0.0,0.0,0.0,65.88107253,66.30267062,NA,99.33439542,115.73883470000001,126.3872692,132.9558053,138.1906095,145.0332195,145.0806671,143.3104953,0,0,0,1,0,0,0,0,0
1805,4182,Fakel,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,57.63,53.01,3321.2169,2810.0601,3054.9663,0,0,0,0,0,2196,2029,NA,19417.40043,43655.71847,71458.922,93301.58979,111464.9505,149370.0882,147096.9354,135447.8293,0.0,0.0,0.0,0.0,0.0,59.2036806,57.99276879999999,NA,97.49439239,114.1497697,124.92260290000002,130.95580759999999,135.05845980000004,141.94774030000002,141.58256169999999,139.625934,0,0,0,1,0,0,0,0,0
1807,4185,Kama,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,56.31,54.09,3170.8161,2925.7281,3045.8079,0,0,0,0,0,3830,3478,NA,20580.27412,46780.07648,77039.85501,102784.476,123848.5633,163015.5108,161825.8434,149591.4692,0.0,0.0,0.0,0.0,0.0,68.07273174,66.49118467,NA,98.64637858,115.6315828,126.60926299999998,133.1805923,137.5181862,144.03841780000002,143.86265669999997,141.98303230000002,0,0,0,1,0,0,0,0,0
1811,4194,Kiiasovo,Udmurtskaia ASSR,Privolzhskii,0,0,1,10.0,56.34,53.13,3174.1956,2822.7969,2993.3442,0,0,0,0,0,3372,3302,NA,21210.84906,47289.635089999996,77238.47517,102549.3425,125178.515,164786.4091,163739.7812,151502.7973,0.0,0.0,0.0,0.0,0.0,65.98737446,65.64699993,NA,99.24678526,115.8646953,126.66721399999999,133.1277367,137.76881509999998,144.2978841,144.1448463,142.2857572,0,0,0,1,0,0,0,0,0
1814,4205,Pychas,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,56.5,52.44,3192.25,2749.9536,2962.86,0,0,0,0,0,3609,3219,NA,21139.60635,47687.22575,77241.64697999999,102311.5772,124528.9208,164087.5423,163149.8248,151034.8984,0.0,0.0,0.0,0.0,0.0,67.09552816,65.23511874,NA,99.17976168,116.04500759999999,126.6681384,133.0741767,137.64670519999999,144.1957951,144.05818730000001,142.211974,0,0,0,1,0,0,0,0,0
1816,4211,Kil'mez',Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,57.01,51.33,3250.1401,2634.7689,2926.3233,0,0,0,0,0,3799,3141,5954,20658.31999,45527.647469999996,73191.98442000001,96247.68296,115590.9866,152964.5186,151600.7961,139812.7002,0.0,0.0,0.0,0.0,0.0,67.93869338,64.83947892,75.54770956,98.72158066,115.0486861,125.4588434,131.66828519999999,135.90461000000002,142.51491930000003,142.3011842,140.3765009,0,0,0,1,0,0,0,0,0
1823,4228,Pudem,Udmurtskaia ASSR,Privolzhskii,0,0,0,10.0,58.3,52.15,3398.89,2719.6225,3040.345,0,0,0,0,0,2964,2304,NA,18952.21075,42419.59469,69106.28902000001,89481.97955,106222.0441,140911.7993,138509.725,127695.7484,0.0,0.0,0.0,0.0,0.0,63.90875233,59.94478907,NA,97.01611466,113.53681759999999,124.17538629999999,130.00087309999998,133.9409706,140.56211430000002,140.1547187,138.23658989999998,0,0,0,1,0,0,0,0,0
1844,4281,Chastoozer'e,Kurganskaia oblast',Uralskii,0,0,1,69.0,55.57,67.92,3088.0249,4613.1264,3774.3144,0,0,0,0,0,3013,2843,NA,11454.10678,26734.758990000002,45850.78879,59264.646029999996,69847.1776,92708.59064,90735.06575,83043.67932000001,0.0,0.0,0.0,0.0,0.0,64.17117894,63.24408711,NA,87.34965279,103.911924,115.2004591,120.77500549999999,124.41316509999999,130.8099194,130.3181876,128.3036929,1,0,0,0,0,0,0,0,0
1865,4339,Koltubanovskii,Orenburgskaia oblast',Privolzhskii,0,0,0,36.0,52.95,52.05,2803.7025,2709.2025,2756.0475,0,0,0,0,0,4173,3852,NA,21094.295319999997,43934.05932,72001.28774,95151.68085,113370.3552,147717.2558,147141.9769,133516.7668,0.0,0.0,0.0,0.0,0.0,69.49540624,68.16727855,NA,99.13702826,114.2856172,125.0916821,131.4055856,135.4527088,141.68272530000002,141.5898476,139.2867872,0,0,0,1,0,0,0,0,0
1869,4353,Krasnoiarskii,Orenburgskaia oblast',Privolzhskii,0,0,0,28.0,51.95,59.91,2698.8025,3589.2081,3112.3245,0,0,0,0,0,3662,3236,NA,13459.65857,30030.855089999997,50887.38534,66364.40687,78144.17115,102515.9674,101153.3778,91951.1507,0.0,0.0,0.0,0.0,0.0,67.33457473,65.32023176,NA,90.39164803,106.2957007,117.4485959,123.27474699999999,126.92975790000001,133.12022530000002,132.8116395,130.62233229999998,0,0,0,1,0,0,0,0,0
1871,4357,Pleshanovo,Orenburgskaia oblast',Privolzhskii,0,0,1,28.0,52.84,53.5,2792.0656,2862.25,2826.94,0,0,0,0,0,4135,3767,NA,18918.560390000002,39733.73575,65397.44067999999,86167.67531,102730.1848,134859.1187,134352.5354,121999.4637,0.0,0.0,0.0,0.0,0.0,69.34296944,67.79931933,NA,96.9811098,112.1471654,122.94903090000001,129.1416413,133.168398,139.52301200000002,139.43411830000002,137.1656017,0,0,0,1,0,0,0,0,0
1873,4363,Matveevka,Orenburgskaia oblast',Privolzhskii,0,0,1,36.0,52.15,53.29,2719.6225,2839.8241,2779.0735,0,0,0,0,0,3086,3294,NA,18486.079830000002,38443.561239999995,62431.663239999994,82215.92212999999,97944.53908,128643.2651,128183.5312,116320.6317,0.0,0.0,0.0,0.0,0.0,64.55529584,65.60769817,NA,96.52617013,111.44911950000001,121.92196229999999,128.07684890000002,132.0696649,138.4104829,138.3262572,136.05136230000002,0,0,0,1,0,0,0,0,0
1911,4470,Biser,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.42,58.9,3412.8964,3469.21,3440.938,0,0,0,0,0,957,1032,801,17541.925,41661.2422,71422.57315,89448.61465,103805.16900000001,135022.962,129939.7888,120142.8159,0.0,0.0,0.0,0.0,0.0,47.111796999999996,48.15324533,44.700736600000006,95.49880515,113.15271570000002,124.91122959999998,129.9923689,133.4087612,139.55169730000003,138.64653810000001,136.80662560000002,0,0,0,1,0,0,0,0,0
1912,4471,Kus'e-Aleksandrovskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.28,58.38,3396.5584,3408.2244,3402.3864,0,0,0,0,0,2656,1943,1788,18295.47161,43193.24715,74397.99895,92693.96217,107401.4167,139416.0624,134096.0011,124569.1126,0.0,0.0,0.0,0.0,0.0,62.16654675,57.33500908,56.08291859,96.32262118,113.92230959999999,125.82522420000001,130.8063098,134.1966703,140.3091894,139.3889853,137.65427730000002,0,0,0,1,0,0,0,0,0
1913,4472,Medvedka,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.74,59.12,3450.3876,3495.1744,3472.7088,0,0,0,0,0,1008,816,374,16823.87312,39717.42105,68070.09327,86018.01095,100076.6402,130241.6068,125457.9864,115880.2423,0.0,0.0,0.0,0.0,0.0,47.82723082,44.94917184,35.09680675,94.68368457,112.1384673,123.8389104,129.1021336,132.5650937,138.7011801,137.82117150000002,135.96288859999999,0,0,0,1,0,0,0,0,0
1914,4473,Novovil'venskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.72,58.72,3448.0384,3448.0384,3448.0384,0,0,0,0,0,1066,421,177,17026.55748,40171.678139999996,68805.58232,86205.65234,100213.8485,130616.9756,125773.5142,116269.7772,0.0,0.0,0.0,0.0,0.0,48.60416313,36.51341156,26.79252605,94.91688318,112.3794519,124.07821570000002,129.1516563,132.5966452,138.76897649999998,137.8801547,136.0411614,0,0,0,1,0,0,0,0,0
1916,4475,Promysla,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.56,59.16,3429.2736,3499.9056,3464.4096,0,0,0,0,0,1129,747,562,17235.41038,40904.53952,70115.2462,88292.70857999999,102535.23,133758.5118,128688.18800000001,118823.073,0.0,0.0,0.0,0.0,0.0,49.40807198,43.77231853,40.08791568,95.15458744,112.76308300000001,124.49863290000002,129.6959463,133.1245608,139.3294891,138.4186983,136.5483601,0,0,0,1,0,0,0,0,0
1917,4476,Sarany,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.54,58.77,3426.9316,3453.9129,3440.3958,0,0,0,0,0,1351,1255,1097,17354.976430000002,41067.52646,70444.01062999999,88230.00428,102458.2877,133475.2844,128451.2861,118790.025,0.0,0.0,0.0,0.0,0.0,51.96391883,50.90666746,49.00468256,95.28950948,112.8475549,124.60304709999998,129.6797652,133.1072387,139.27945269999998,138.37534490000002,136.5418592,0,0,0,1,0,0,0,0,0
1918,4477,Teplaia Gora,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.53,59.07,3425.7609,3489.2649,3457.3671,0,0,0,0,0,4558,3860,3306,17299.244619999998,41058.13656,70357.9086,88390.4801,102629.2518,133395.9246,128378.2381,118590.8848,0.0,0.0,0.0,0.0,0.0,70.97454582,68.20154157,65.66661952,95.22672413,112.8426966,124.57574440000002,129.72115559999997,133.14571189999998,139.26541509999998,138.3619622,136.50265119999997,0,0,0,1,0,0,0,0,0
1929,4504,Novoil'inskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,57.9,55.48,3352.41,3078.0304,3212.292,0,0,0,0,0,4944,3753,3638,20077.92927,48276.22279,82803.47086,105798.7597,124136.0436,161215.7408,156448.1425,145111.7878,0.0,0.0,0.0,0.0,0.0,72.35084515,67.73801585,67.22670615,98.15610802,116.3096341,128.2380777,133.8485654,137.5725696,143.77206030000002,143.0530789,141.2593975,0,0,0,1,0,0,0,0,0
1937,4519,Pavlovskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,57.84,54.83,3345.4656,3006.3289,3171.3672,0,0,0,0,0,3834,3408,3191,19605.4713,45320.24774,75764.15712,97325.3098,114591.4588,149541.8365,146065.4691,134456.5585,0.0,0.0,0.0,0.0,0.0,68.08995751,66.16001829999999,65.09407022,97.68483644,114.9507591,126.2337772,131.92393140000001,135.702196,141.97512419999998,141.4151503,139.4523969,0,0,0,1,0,0,0,0,0
1945,4538,Orel,Permskaia oblast',Privolzhskii,0,0,0,31.0,59.33,56.6,3520.0489,3203.56,3358.078,0,0,0,0,0,2341,1917,NA,18618.77404,43179.285169999996,73451.74698,93058.29991,109715.5815,140385.7497,134514.3188,124037.1375,0.0,0.0,0.0,0.0,0.0,60.19173819,57.13117535,NA,96.66676312,113.91540829999998,125.53822009999999,130.8960567,134.6910347,140.47344230000002,139.4625408,137.55387230000002,0,0,0,1,0,0,0,0,0
1948,4545,Kerchevskii,Permskaia oblast',Privolzhskii,0,0,0,31.0,59.93,56.29,3591.6049,3168.5641,3373.4597,0,0,0,0,0,5738,3066,NA,15752.504980000002,36605.59104,60829.9947,77267.42552,90950.50783999999,118607.1785,115185.8936,106277.2175,0.0,0.0,0.0,0.0,0.0,74.90670542,64.45085619,NA,93.40748298,110.4171449,121.348693,126.6756495,130.37234009999997,136.5058615,135.8227684,133.9529904,0,0,0,1,0,0,0,0,0
1952,4554,Skal'nyi,Permskaia oblast',Privolzhskii,0,0,0,31.0,58.36,57.96,3405.8896,3359.3616,3382.5456,0,0,0,0,0,5951,2122,1853,19688.44131,46369.61644,79095.86625,97198.54263,111844.649,144210.9006,138405.2441,130129.521,0.0,0.0,0.0,0.0,0.0,75.53894864,58.67735138,56.61902165,97.7683319,115.442125,127.202665,131.8939928,135.13751240000002,141.1114035,140.1368521,138.68090130000002,0,0,0,1,0,0,0,0,0
1955,4560,Kosa,Komi-Permiatskii avtonomnyi okrug,Privolzhskii,0,0,1,31.0,59.93,55.01,3591.6049,3026.1001,3296.7493,0,0,0,0,0,2681,2288,NA,15761.915990000001,35943.85625,58835.695479999995,75406.45732,88972.92121,116759.2516,113833.9785,104858.3275,0.0,0.0,0.0,0.0,0.0,62.31436985,59.83692915,NA,93.41902791,110.0340883,120.61539450000001,126.1274588,129.8708068,136.1391767,135.547721,133.6420495,0,0,0,1,0,0,0,0,0
1956,4563,Kochevo,Komi-Permiatskii avtonomnyi okrug,Privolzhskii,0,0,1,31.0,59.59,54.32,3550.9681,2950.6624,3236.9288,0,0,0,0,0,3334,3394,NA,16326.135409999999,37155.1021,60647.3572,77949.13523,92042.09453999999,120971.899,118111.3541,108716.9721,0.0,0.0,0.0,0.0,0.0,65.8033769,66.09306994,NA,94.10013681,110.7305064,121.2824541,126.8734558,130.6449297,136.96754819999998,136.4079905,134.4788864,0,0,0,1,0,0,0,0,0
1958,4570,Maikor,Komi-Permiatskii avtonomnyi okrug,Privolzhskii,0,0,0,31.0,59.0,55.89,3481.0,3123.6921,3297.51,0,0,0,0,0,4292,3368,NA,17496.20101,40312.59182,67533.95913999999,86075.10945,101239.3452,132296.4385,128259.0773,118415.8223,0.0,0.0,0.0,0.0,0.0,69.96499582,65.96809216,NA,95.44780113,112.4537055,123.6629814,129.11721359999999,132.8312204,139.070142,138.3401166,136.46813400000002,0,0,0,1,0,0,0,0,0
1959,4571,Pozhva,Komi-Permiatskii avtonomnyi okrug,Privolzhskii,0,0,0,31.0,59.09,56.08,3491.6281,3144.9664,3313.7672,0,0,0,0,0,4944,3826,NA,17391.63637,40172.70824,67397.21302000001,85731.71303,100808.5415,131519.0529,127350.9381,117557.1068,0.0,0.0,0.0,0.0,0.0,72.35084515,68.05549016,NA,95.33071059,112.3799956,123.61790570000001,129.0263831,132.7329426,138.9311768,138.1730155,136.2981417,0,0,0,1,0,0,0,0,0
1990,4688,Makhnevo,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,58.44,61.71,3415.2336,3808.1241,3606.3324,0,0,0,0,0,4233,3750,3399,15401.309159999999,36463.51008,62425.6104,78689.51598,91629.35784,119556.2751,115681.0366,106522.3231,0.0,0.0,0.0,0.0,0.0,69.73362666,67.72485326,66.11700783,92.97217117,110.33543020000002,121.9198211,127.0865085,130.5422102,136.69216509999998,135.9227674,134.0063192,1,0,0,0,0,0,0,0,0
1995,4696,Ufimskii,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.71,58.04,3216.0241,3368.6416,3291.4484,0,0,0,0,0,3822,3314,NA,18722.31602,43201.781039999994,73897.19785,93999.12662000001,110088.5912,143826.3758,139994.4134,128885.7487,0.0,0.0,0.0,0.0,0.0,68.03823272,65.70579635,NA,96.77584475,113.92652679999999,125.673745,131.1263347,134.7698259,141.0479774,140.4072802,138.45479640000002,1,0,0,0,0,0,0,0,0
2000,4706,Bas'ianovskii,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,58.31,60.74,3400.0561,3689.3476,3541.7494,0,0,0,0,0,2255,1773,NA,17224.81989,41365.87245,70952.585,88533.44981,102467.2089,132058.2258,127129.5402,117186.9434,0.0,0.0,0.0,0.0,0.0,59.61237791,55.95680764,NA,95.14259634,113.0013962,124.76369740000001,129.7579731,133.1092478,139.0276388,138.1321122,136.2245132,1,0,0,0,0,0,0,0,0
2002,4709,Karpuninskii,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,58.72,61.8,3448.0384,3819.24,3628.8959999999997,0,0,0,0,0,1096,598,NA,14867.59178,34966.77652,59692.682239999995,75314.43456000001,87849.40638,115815.6915,112101.9635,102729.948,0.0,0.0,0.0,0.0,0.0,48.99191488,40.87800273,NA,92.29327839,109.45665890000002,120.933233,126.1000328,129.5813251,135.9498946,135.1909456,133.1683448,1,0,0,0,0,0,0,0,0
2004,4712,Gari,Sverdlovskaia oblast',Uralskii,0,0,1,31.0,59.42,62.35,3530.7364,3887.5225,3704.837,0,0,0,0,0,3398,3186,2471,13618.79954,31589.228310000002,53512.57653,67763.22413,79385.74905,104564.3299,101661.5353,93834.87087,0.0,0.0,0.0,0.0,0.0,66.11222272,65.06876896,61.03325323,90.61529118,107.34144109999998,118.54140120000001,123.7383682,127.28519709999999,133.5771413,132.9271634,131.0862833,1,0,0,0,0,0,0,0,0
2006,4718,Natal'insk,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.47,57.89,3188.8609,3351.2521,3269.0483,0,0,0,0,0,2377,2094,1914,18810.32387,43028.57666,73516.36755,93655.22528,109815.2039,143666.7819,140055.5595,128479.0636,0.0,0.0,0.0,0.0,0.0,60.42877094,58.47403033,57.10750195,96.86813591,113.84078559999999,125.5579267,131.0424059,134.71210200000002,141.0216073,140.4176291,138.380432,1,0,0,0,0,0,0,0,0
2007,4719,Sarana,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.48,57.73,3189.9904,3332.7529,3260.5904,0,0,0,0,0,3815,2684,NA,18876.94225,43151.892360000005,73601.41896,93788.50353,110032.3426,143845.0899,140402.0755,129034.255,0.0,0.0,0.0,0.0,0.0,68.00799399,62.33202764,NA,96.93773897,113.9018625,125.5838399,131.0749657,134.7579601,141.0510678,140.4761987,138.481898,1,0,0,0,0,0,0,0,0
2012,4729,Atig,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.68,59.45,3212.6224,3534.3025,3369.6259999999997,0,0,0,0,0,4499,3906,NA,19236.16735,46903.59353,83062.73904,104838.86,121874.5318,157343.762,151962.4377,140899.1131,0.0,0.0,0.0,0.0,0.0,70.75519001,68.39735118,NA,97.30929742,115.6883,128.3088919,133.6377566,137.1416039,143.1896614,142.3580351,140.5599795,1,0,0,0,0,0,0,0,0
2015,4732,Druzhinino,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.79,59.53,3225.1041,3543.8209,3380.7087,0,0,0,0,0,3954,2945,3791,19535.302330000002,48280.23895,84747.68156,107073.1522,124416.2674,160176.191,154671.893,143477.3531,0.0,0.0,0.0,0.0,0.0,68.59952471,63.80597282,67.90394685,97.61397484,116.3114284,128.7642509,134.12575790000002,137.6254695,143.61696740000002,142.7800667,140.9902726,1,0,0,0,0,0,0,0,0
2018,4736,Pavda,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,59.25,59.51,3510.5625,3541.4401,3525.9675,0,0,0,0,0,892,688,NA,15789.16931,36889.76701,63239.334729999995,79106.71499,92157.12691,120003.479,115992.1171,107095.2001,0.0,0.0,0.0,0.0,0.0,46.15118209,42.69039658,NA,93.45242601,110.57972509999999,122.20598909999998,127.2057587,130.6734834,136.779481,135.98539319999998,134.130527,1,0,0,0,0,0,0,0,0
2019,4738,Visim,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.65,59.47,3323.5225,3536.6809,3428.4455,0,0,0,0,0,2157,1727,NA,18564.620759999998,45592.242139999995,78768.08847,98577.14651,114146.3459,147421.3355,141808.684,130671.2864,0.0,0.0,0.0,0.0,0.0,58.92824764,55.56421921,NA,96.60949535,115.07910290000001,127.10901129999999,132.2176809,135.6115364,141.63499099999999,140.7125986,138.778771,1,0,0,0,0,0,0,0,0
2020,4739,Visimo-Utkinsk,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.68,59.36,3326.9824,3523.6096,3423.8848,0,0,0,0,0,1203,857,NA,18438.2385,45056.63951,77765.63131,97410.95702,112875.7153,145942.1853,140472.342,129406.0713,0.0,0.0,0.0,0.0,0.0,50.30460192,45.60892372,NA,96.47525858,114.82570430000001,126.82036550000001,131.9441386,135.3509479,141.3950684,140.4880593,138.54962749999999,1,0,0,0,0,0,0,0,0
2022,4741,Novoasbest,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.75,60.3,3335.0625,3636.09,3482.325,0,0,0,0,0,3239,2434,NA,19404.48679,49132.5635,86102.04688,106508.7093,122345.6125,155720.0091,148994.0811,137400.3051,0.0,0.0,0.0,0.0,0.0,65.33521101,60.7977512,NA,97.48125505,116.6891949,129.1243247,134.0033601,137.2319752,142.941509,141.8876883,139.9643712,1,0,0,0,0,0,0,0,0
2023,4742,Sinegorskii,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.89,59.52,3351.2521,3542.6304,3445.6128,0,0,0,0,0,1239,895,NA,18703.36028,46315.12403,80462.05695,100006.595,115294.2641,148004.3941,141960.8587,130903.0165,0.0,0.0,0.0,0.0,0.0,50.72373696,46.19681266,NA,96.75591545,115.41685849999999,127.58924669999999,132.5489713,135.8446884,141.7289593,140.7380448,138.82051950000002,1,0,0,0,0,0,0,0,0
2024,4743,Uralets,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.66,59.66,3324.6756,3559.3156,3439.9956,0,0,0,0,0,2003,1577,NA,18845.85464,46774.20936,81035.11407000001,101070.1214,116763.5547,150439.1273,144453.9135,133035.8331,0.0,0.0,0.0,0.0,0.0,57.79650607,54.21788628,NA,96.90528606,115.6288854,127.7496223,132.7926615,136.1400367,142.117723,141.1514079,139.2016242,1,0,0,0,0,0,0,0,0
2025,4744,Chernoistochinsk,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.73,59.88,3332.7529,3585.6144,3456.8724,0,0,0,0,0,5331,3707,NA,19469.9265,49394.76992,86525.5404,107035.1023,122934.3296,156740.304,149976.4809,138296.7868,0.0,0.0,0.0,0.0,0.0,73.63860872,67.53516575,NA,97.54774753,116.80421399999999,129.23585559999998,134.1175255,137.34446730000002,143.0977123,142.0442961,140.1182926,1,0,0,0,0,0,0,0,0
2031,4766,Tabory,Sverdlovskaia oblast',Uralskii,0,0,1,69.0,58.52,64.56,3424.5904,4167.9936,3778.0512,0,0,0,0,0,2107,2096,NA,12983.47537,30281.319260000004,51382.2756,65720.63791,77201.88102999999,101936.8554,99374.96354,91780.26728,0.0,0.0,0.0,0.0,0.0,58.56872145,58.4886314,NA,89.70803744,106.4670317,117.6584624,123.0583825,126.6565472,132.9895342,132.4031205,130.5798165,1,0,0,0,0,0,0,0,0
2035,4774,Ertarskii,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.79,64.29,3225.1041,4133.2041,3651.0291,0,0,0,0,0,2394,1639,NA,14291.080880000001,33498.68092,57874.71284,74647.62036,87748.6764,116011.1686,113185.7657,104288.4579,0.0,0.0,0.0,0.0,0.0,60.53961751,54.78725876,NA,91.53496877,108.56100690000001,120.2539418,125.90038159999999,129.5552066,135.9892236,135.4147812,133.5160831,1,0,0,0,0,0,0,0,0
2036,4775,Zavodouspenskoe,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.85,65.02,3231.9225,4227.6004,3696.387,0,0,0,0,0,2529,1465,NA,14127.722430000002,32482.034760000002,56025.419989999995,73354.78047,86902.52792000001,115624.7395,113522.0261,105761.1255,0.0,0.0,0.0,0.0,0.0,61.39630213,53.13842155,NA,91.31511541,107.91973629999998,119.5427517,125.5086196,129.3347207,135.9114174,135.4838303,133.8403333,1,0,0,0,0,0,0,0,0
2037,4776,Lugovskoi,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.96,64.42,3244.4416,4149.9364,3669.3632,0,0,0,0,0,3343,3019,NA,14249.029340000001,33252.306560000005,57338.049029999995,74138.64362,87286.48219,115940.7994,113207.0817,104533.1109,0.0,0.0,0.0,0.0,0.0,65.84712082,64.20305568,NA,91.47859031,108.40723290000001,120.04970690000002,125.7468923,129.4350115,135.9750727,135.4191639,133.57023909999998,1,0,0,0,0,0,0,0,0
2041,4782,Staroutkinsk,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.23,59.33,3275.2729,3520.0489,3395.4559,0,0,0,0,0,4420,3241,2969,18675.144369999998,45555.52816,78731.08975,99399.36648,115625.4597,149466.6526,144389.8763,133503.8117,0.0,0.0,0.0,0.0,0.0,70.45747285,65.34519043,63.93570375,96.72621673,115.06181959999999,127.0984176,132.4087711,135.9115626,141.96314030000002,141.1408722,139.2844968,1,0,0,0,0,0,0,0,0
2042,4783,Shamary,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,57.34,58.21,3287.8756,3388.4041,3337.7614,0,0,0,0,0,4644,3665,NA,18263.56503,43033.74473,73606.28388999999,93420.2704,109191.2768,141870.3851,137566.2097,127031.8999,0.0,0.0,0.0,0.0,0.0,71.28984416,67.34801462,NA,96.28836246,113.84334840000001,125.5853213,130.9849035,134.5798705,140.72291909999998,139.9929254,138.1140524,1,0,0,0,0,0,0,0,0
